mp-1008223,0,0,0,27.35811,0,0,0,0,0,0,27.35811,0,0,0,0,0,0,27.35811
mp-1009639,0,0,0,-4.66015,0,0,0,0,0,0,-4.66015,0,0,0,0,0,0,-4.66015
mp-1016197,0,0,0,-2.557332,0,0,0,0,0,0,-2.557332,0,0,0,0,0,0,-4.326231
mp-10182,0,0,0,12.635967,0,0,0,0,0,0,12.635967,0,0,0,0,0,0,12.635967
mp-1020019,0,0,0,0,-0.87296,0,0,0,0,-2.734424,0,0,-2.656147,-1.760113,4.637123,0,0,0
mp-1020703,0.639252266,-0.604975307,0.376320253,1.81E-17,0.293077897,-6.55E-18,4.42E-17,-1.06E-17,6.16E-17,3.765384181,-2.04E-16,-1.664504819,-0.421793507,0.809485916,-0.904359969,-1.14E-16,-0.143036474,-5.60E-17
mp-1021328,0,0,0,-3.153091282,0,0,0,0,0,0,-3.153091282,0,0,0,0,0,0,-3.153091282
mp-10281,0,0,0,0,-1.337817433,0,0,0,0,-1.337817754,0,0,-0.619460874,-0.619461126,0.907685,0,0,0
mp-1029294,0,0,0,0,-2.968588,0,0,0,0,-5.35383,0,0,-2.02669,-3.34033,6.751186,0,0,0
mp-1029652,-4.222985,-0.581185,-0.581185,0,0,0,0,0,0,0,0,-9.651,0,0,0,0,-9.651,0
mp-10426,0,0,0,-0.36614194,0,6.348185262,-38.74908475,-46.75889799,-8.058371598,0,99.4616092,0,0,0,0,-1.597188741,0,-7.503676704
mp-1070,0,0,0,0,-4.939079306,0,0,0,0,-4.939081063,0,0,-2.374745328,-2.374746672,4.260836,0,0,0
mp-11520,0,0,0,-8.535402667,0,0,0,0,0,0,-8.535402667,0,0,0,0,0,0,-8.535402667
mp-1156,0,0,0,-4.4091,0,0,0,0,0,0,-4.4091,0,0,0,0,0,0,-4.4091
mp-11725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-12532,0,0,0,-4.510254,0,0,0,0,0,0,-4.510254,0,0,0,0,0,0,-10.653795
mp-12954,0,0,0,0.3087,0,0,0,0,0,0,0.3087,0,0,0,0,0,0,-0.69947
mp-13032,0,0,0,11.20258267,0,0,0,0,0,0,11.20258267,0,0,0,0,0,0,11.20258267
mp-16327,0,0,0,-7.163856,0,0,0,0,0,0,-7.163856,0,0,0,0,0,0,-7.163856
mp-16337,0,0,0,-3.0808855,0.791802,0,0,0,0,-0.791802,-3.0808855,0,-1.534876,1.534876,3.47E-17,0,0,-5.029871
mp-16566,0,0,0,1.30953051,0,0,0,0,0,0,1.30953051,0,0,0,0,0,0,4.01261762
mp-18762,23.74962712,-12.59700888,-5.127459791,0,-2.986465175,0,0,0,0,-15.0517599,0,20.60988797,-0.424808098,2.229556987,-5.723634368,0,-0.932493316,0
mp-18775,0,0,0,0,10.84110961,-13.51300631,-6.724230044,6.724229651,1.83E-07,10.77646538,0,0,2.427535373,2.427534627,-0.525681,8.85E-08,0,0
mp-18878,2.39E-05,-2.86E-05,-3.20E-05,35.11528134,-1.21E-05,-17.60519672,-0.915075052,4.180104931,-1.387932519,-1.46E-05,4.807076885,-1.59E-05,-6.43E-05,6.56E-05,8.25E-05,-88.29508043,2.45E-05,49.82508214
mp-19886,0,0,0,13.515904,0,0,0,0,0,0,13.515904,0,0,0,0,0,0,13.515904
mp-20305,0,0,0,5.784893012,0,0,0,0,0,0,5.784893012,0,0,0,0,0,0,5.784893012
mp-20351,0,0,0,-2.381321,0,0,0,0,0,0,-2.381321,0,0,0,0,0,0,-2.381321
mp-20554,0,0,0,-10.227246,0,0,0,0,0,0,-10.227246,0,0,0,0,0,0,-3.627176
mp-21272,0,0,0,3.741753667,0,0,0,0,0,0,3.741753667,0,0,0,0,0,0,3.741753667
mp-22205,0,0,0,0,-107.13719,0,0,0,0,-107.1372,0,0,-2.428817836,-2.428818164,3.700668,0,0,0
mp-22304,0,0,0,-6.63448,-1.431544,0,0,0,0,1.431544,-6.63448,0,-1.709836,1.709836,5.91E-17,0,0,-8.679032
mp-22607,0,0,0,-4.842351,-2.6773065,0,0,0,0,2.6773065,-4.842351,0,-1.669432,1.669432,-4.97E-19,0,0,-5.29244
mp-22736,0,0,0,-8.478734168,0,0,0,0,0,0,-8.478734168,0,0,0,0,0,0,-113.6604484
mp-22913,0,0,0,-17.537392,0,0,0,0,0,0,-17.537392,0,0,0,0,0,0,-17.537392
mp-22965,0,0,0,0,-12.72017798,-20.75677578,-10.37838756,10.37838665,3.18E-07,-12.72017702,0,0,1.247118368,1.247117632,61.34379,4.51E-07,0,0
mp-23339,0,0,0,-0.374,0,0,0,0,0,0,-0.374,0,0,0,0,0,0,-0.374
mp-23485,0,0,0,20.518001,-4.821306,0,0,0,0,4.821306,20.518001,0,-4.291164,4.291164,-3.69E-17,0,0,18.188454
mp-23736,0,0,0,0,0.410870019,0.100759001,0.050379501,-0.050379497,-6.49E-10,0.410869982,0,0,-1.903590166,-1.903589834,-2.193744,2.94E-08,0,0
mp-23959,0,0,0,0,1.20589,0,0,0,0,-3.334149,0,0,-0.949349,-4.007076,3.501968,0,0,0
mp-24093,0,0,0,0,-6.317130545,0,0,0,0,-6.31712597,0,0,-2.350212753,-2.350211247,5.132342,0,0,0
mp-2469,0,0,0,-7.707232,0,0,0,0,0,0,-7.707232,0,0,0,0,0,0,-7.707232
mp-27462,0,0,0,-5.266345,0,0,0,0,0,0,10.402159,0,0,0,0,0,0,3.674011
mp-27897,0,0,0,-1.919325,0,0,0,0,0,0,-2.441538,0,0,0,0,0,0,-3.443025
mp-28240,0,0,0,0,-20.28322508,11.94745081,5.972677615,-5.972677574,-2.22E-07,-20.28321128,0,0,3.425339412,3.425330529,-25.12555555,-7.45E-06,0,0
mp-28782,0,0,0,53.832642,0,0,0,0,0,0,53.832642,0,0,0,0,0,0,33.819963
mp-29379,0,0,0,9.1608,0,0,0,0,0,0,9.1608,0,0,0,0,0,0,9.1608
mp-30068,0,0,0,0,-0.888040053,-0.017720025,-0.008859978,0.008859997,3.04E-09,-0.888039947,0,0,-13.03197236,-13.03197364,-29.337777,-1.13E-06,0,0
mp-30459,0,0,0,-0.31892,0,0,0,0,0,0,-0.31892,0,0,0,0,0,0,-0.31892
mp-32539,70.865499,-26.615661,-43.112006,0,0,0,0,0,0,0,0,6.93115,0,0,0,0,3.385536,0
mp-32662,-4.38E-25,-4.38E-25,1.75E-24,-3.48E-07,-4.790188787,-6.36E-32,2.53E-25,2.53E-25,-1.01E-24,-4.790188942,-3.48E-07,3.67E-32,24.74672821,24.74673067,-74.92848668,-1.73E-22,2.99E-22,5.31E-06
mp-32880,0,0,0,0,-11.68706,0,0,0,0,16.756512,0,0,-14.984488,13.878705,1.105783,0,0,0
mp-3427,0,0,0,0.678888,0,0,0,0,0,0,-0.678888,0,0,0,0,0,0,0
mp-35082,-84.395938,3.107063,76.241348,0,0,0,0,0,0,0,0,-30.84633,0,0,0,0,41.20148,0
mp-3595,0,0,0,1.208389,0,0,0,0,0,0,1.208389,0,0,0,0,0,0,3.54787
mp-37091,0,0,0,0,0,0,0,0,0,0,3.8261125,0,0,0,0,0,0,-3.8261125
mp-3716,0,0,0,-6.249019,0,0,0,0,0,0,-6.249019,0,0,0,0,0,0,-6.249019
mp-40189,-1.35E-14,4.62E-14,4.62E-14,2.747099292,-3.40E-07,-3.40E-07,1.09E-07,-3.35E-08,-3.73E-07,-3.40E-07,2.747098612,-2.70E-14,1.09E-07,-3.73E-07,-3.35E-08,-3.40E-07,-2.70E-14,2.747098612
mp-4117,0,0,0,0,-5.281747143,0,0,0,0,-6.559012751,0,0,-6.485512907,-1.701924518,8.560722123,0,0,0
mp-42022,-4.51E-07,3.50E-08,-3.51E-07,-1.75E-13,4.512913036,1.13E-06,-2.75E-07,8.52E-07,8.98E-07,4.512913036,-1.75E-13,-3.00E-07,4.466175686,4.466175686,-4.724758217,-3.41E-07,-2.08E-07,-1.86E-13
mp-4342,0,0,0,0,5.90889,0,0,0,0,5.90889,0,0,-9.517548,-9.517548,55.708943,0,0,0
mp-4510,0,0,0,5.581541333,0,0,0,0,0,0,5.581541333,0,0,0,0,0,0,5.581541333
mp-4524,0,0,0,-1.07864,0,0,0,0,0,0,-1.07864,0,0,0,0,0,0,-2.085912
mp-4763,0,0,0,0.355608,0,0,0,0,0,0,0.355608,0,0,0,0,0,0,1.733168
mp-4779,0,0,0,0,4.376543816,0,0,0,0,4.376543833,0,0,-1.830524253,-1.830524245,19.77975128,0,0,0
mp-4840,0,0,0,-0.427208886,0,0,0,0,0,0,-0.427208886,0,0,0,0,0,0,-1.354492991
mp-4876,0,0,0,1.021358,0,0,0,0,0,0,1.021358,0,0,0,0,0,0,1.021358
mp-5222,-1.97E-17,1.95E-18,6.71E-17,1.360526057,4.29E-32,3.61E-17,1.95E-18,-1.97E-17,6.71E-17,5.61E-32,1.360526057,3.61E-17,5.07E-17,-5.07E-17,3.89E-32,3.61E-17,3.61E-17,1.360526057
mp-530399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-5350,0,0,0,-1.587584,0.436608,0,0,0,0,-0.436608,-1.587584,0,0.007231,-0.007231,0,0,0,-2.584665
mp-540284,-3.91E-17,-0.2407,0.2407,1.42721,0,0,0,0,0,0,-1.91595,17.721186,0,0,0,0,-17.721186,-1.91595
mp-5461,-5.38E-17,3.53E-17,2.17E-16,-10.34356891,2.68E-16,-1.58E-16,-8.27E-17,3.62E-17,-2.24E-16,2.68E-16,-10.34356891,6.47E-17,1.07E-15,5.76E-16,-7.22E-16,-9.24E-16,3.79E-16,-42.88143759
mp-546546,-0.025280256,0.025278624,-1.48E-06,0.381674962,-7.71E-07,4.98E-06,-5.88E-06,1.57E-06,-2.83E-06,1.38E-06,-0.381666099,0.05056287,0,0,0,0,0,0
mp-5492,0,0,0,2.21275,-2.762000253,0,0,0,0,-2.761999748,-2.21275,0,-0.132804072,-0.132803928,-0.828009,0,0,0
mp-549720,0,0,0,-0.179041169,0,13.47771065,-23.29736762,44.16565791,-5.24756862,0,27.50026197,0,0,0,0,5.578375833,0,-4.273689937
mp-552663,-4.75E-06,-6.09E-06,-1.39E-06,6.29529489,1.11E-05,-5.93513298,0.177479775,-1.895629055,0.180769256,-3.72E-07,-2.32395093,-2.12E-06,-6.03E-07,4.52E-07,1.22E-06,-2.423122029,-2.19E-06,-0.530169368
mp-554405,0,0,0,0,-1.872770724,-0.100528142,-0.050264066,0.050264075,-2.56E-09,-1.87277102,0,0,-0.773293963,-0.77329419,1.05428433,-1.89E-08,0,0
mp-555763,0,0,0,0,-1.985613958,-0.311463746,-0.155731902,0.155731891,3.09E-09,-1.985613363,0,0,-0.733342446,-0.733342154,1.061910993,4.09E-08,0,0
mp-556605,1.346612506,4.458408957,2.411464247,0,0,0,0,0,0,0,0,3.583843281,0,0,0,0,-11.70041176,0
mp-556788,-1.299658709,0.138971084,1.293047802,-1.312079544,0.46869381,1.559970166,0.572081222,-0.550823827,0.167049134,1.504301301,1.497141089,1.910353799,-0.08279337,2.789093266,-7.418339513,1.280269141,-0.632803985,-3.783974432
mp-557,-2.21E-21,4.51E-21,-3.41E-22,2.923115112,0,3.22E-41,0,0,0,0,-2.923115112,0,0,0,0,0,0,0
mp-557403,0,0,0,0,4.318424,0,0,0,0,4.318424,0,0,0.065365,0.065365,-1.1827,0,0,0
mp-559691,0,0,0,0.701309,0,0,0,0,0,0,10.2055475,0,0,0,0,0,0,10.2055475
mp-561412,0,0,0,-1.261366849,0,-3.378286092,-1.765189682,1.701613043,0.514126931,0,2.670582873,0,0,0,0,0.876248417,0,-1.317539325
mp-570256,0,0,0,-31.702162,0,0,0,0,0,0,-18.929547,0,0,0,0,0,0,-18.929547
mp-570485,0,0,0,0,0.410297361,6.302840556,3.167002795,-3.167002371,-1.46E-07,0.410297548,0,0,-0.570268831,-0.570269169,11.187782,1.22E-07,0,0
mp-5920,0,0,0,10.817716,0,0,0,0,0,0,10.817716,0,0,0,0,0,0,10.817716
mp-5967,0,0,0,-16.580522,0,0,0,0,0,0,-16.580522,0,0,0,0,0,0,-16.580522
mp-625150,-0.892596,-6.369406,0.459496,0,0,0,0,0,0,0,0,12.124717,0,0,0,0,0.58464,0
mp-644264,0,0,0,3.142632,0,0,0,0,0,0,3.142632,0,0,0,0,0,0,3.142632
mp-661,0,0,0,0,-2.574814208,0,0,0,0,-2.574814805,0,0,-2.152821731,-2.152822269,5.371752,0,0,0
mp-6628,4.305991032,-4.305988118,-4.31E-07,-2.119029606,0.280815462,2.98137466,1.490687484,-1.490685649,-6.34E-07,0.280816002,2.11903151,-8.611979446,-1.021657953,-1.021655904,-0.077006334,5.84E-07,-1.11E-07,-3.98E-08
mp-673245,-0.03946,1.88424,-2.01051,0,0.614016,0,0,0,0,-2.47657,0,4.891602,0.172678,-0.228321,0.293214,0,-2.603484,0
mp-675748,0,0,0,-0.85185,0,0,0,0,0,0,-0.85185,0,0,0,0,0,0,-5.1255
mp-675902,0,0,0,0,-17.78070742,11.17667096,5.588335508,-5.58833553,7.85E-09,-17.78070759,0,0,-0.429747989,-0.429748011,-2.08166,-7.83E-09,0,0
mp-675926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-677072,0,0,0,0,0,0,0,0,0,0,-10.695,0,0,0,0,0,0,10.695
mp-6980,0,0,0,0,-8.404176897,-8.167320222,-4.08366007,4.083659667,1.45E-07,-8.404175404,0,0,-1.451962287,-1.451961713,-0.472144,1.47E-07,0,0
mp-7140,0,0,0,0,0.180708044,0,0,0,0,0.18070798,0,0,-0.240454049,-0.240453951,0.567878,0,0,0
mp-7173,0,0,0,-4.487553,0,0,0,0,0,0,-4.487553,0,0,0,0,0,0,-4.487553
mp-7375,0,0,0,0,-310.5766052,-186.486768,-93.24337938,93.24337864,1.98E-07,-310.5765867,0,0,-5.335929952,-5.335928048,-12.44949,-1.68E-06,0,0
mp-752467,-27.26381994,-4.791761083,15.89239351,0,-26.8709819,0,0,0,0,-9.10507957,0,1.561132183,25.3563027,-9.206494842,-17.21630347,0,-26.48989627,0
mp-754629,-1.801554442,1.801554238,1.22E-07,7.145751,0,0,0,0,0,0,-7.145751,3.592320571,0,0,0,0,0,0
mp-756018,-8.015483375,8.015482507,3.42E-07,5.734710053,0,0,0,0,0,0,-5.676096201,16.06942287,0,0,0,0,0,0
mp-7595,0,0,0,4.544192,0,0,0,0,0,0,-16.690617,0,0,0,0,0,0,6.90115
mp-761872,0,0,0,3.291336,0,0,0,0,0,0,3.291336,0,0,0,0,0,0,3.291336
mp-7667,-2.274667609,-0.325404521,6.94106567,4.47E-16,0,0,0,0,0,0,2.83E-18,-1.57645092,0,0,0,0,7.347086126,-1.13E-17
mp-767409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-773864,0,0,0,0,69.361242,0,0,0,0,-69.361242,0,0,-1.014066,1.014066,-2.75E-18,0,0,0
mp-774192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-777422,0,0,0,0,0,3.7147,0.415317,7.288943,-1.881583,0,0,0,0,0,0,-0.257873,0,0
mp-7907,0,0,0,-2.0913255,-0.1857735,0,0,0,0,0.1857735,-2.0913255,0,-0.2115495,0.2115495,-2.97E-18,0,0,-2.5429
mp-7913,0,0,0,0,0.110745,0,0,0,0,0.179124,0,0,-0.335474,-0.347544,0.799231,0,0,0
mp-820,0,0,0,-6.1177,0,0,0,0,0,0,-6.1177,0,0,0,0,0,0,-6.1177
mp-8612,0,0,0,0,94.38612421,42.00609512,20.99063451,-20.99063665,1.53E-06,94.30395728,0,0,-3.058767254,-3.058766746,72.253782,-3.54E-07,0,0
mp-8624,0,0,0,-1.639854,0,0,0,0,0,0,-1.639854,0,0,0,0,0,0,-1.639854
mp-8630,0,0,0,-0.162426,0,0,0,0,0,0,-0.162426,0,0,0,0,0,0,-0.162426
mp-866291,0,0,0,-38.31826333,0,0,0,0,0,0,-38.31826333,0,0,0,0,0,0,-38.31826333
mp-8781,-117.517014,515.755923,-41.503107,0,0,0,0,0,0,0,0,31.247348,0,0,0,0,-18.810276,0
mp-8874,0,0,0,-1.691392,2.194304,0,0,0,0,-2.194304,-1.691392,0,0.1278045,-0.1278045,1.16E-19,0,0,-5.762411
mp-8880,0,0,0,0,-1.217012313,0,0,0,0,-1.217012837,0,0,-0.533456833,-0.533457167,0.859574,0,0,0
mp-9248,0,0,0,0,3.435145,0,0,0,0,-7.26432,0,0,-1.100789,0.243434,-0.504237,0,0,0
mp-9270,0,0,0,0,0,-2.338908,-0.387309,0.370761,-0.18285,0,0,0,0,0,0,-0.666729,0,0
mp-961673,0,0,0,23.17340011,0,0,0,0,0,0,23.17340011,0,0,0,0,0,0,23.17340011
mp-961684,0,0,0,-34.74865425,0,0,0,0,0,0,-34.74865425,0,0,0,0,0,0,-34.74865425
mp-961713,0,0,0,0.069009519,0,0,0,0,0,0,0.069009519,0,0,0,0,0,0,0.069009519
mp-985591,0,0,0,30.234996,0,0,0,0,0,0,30.234996,0,0,0,0,0,0,30.234996
mp-10074,0,0,0,-8.06701,0,0,0,0,0,0,-8.06701,0,0,0,0,0,0,5.091732
mp-1008523,0,0,0,0,1.5786,0,0,0,0,-1.5786,0,0,0.50484,-0.50484,-3.66E-18,0,0,0
mp-1016108,0,0,0,0,-0.49058,0,0,0,0,-1.164416,0,0,-3.8421,-3.229255,8.421339,0,0,0
mp-10194,0,0,0,-8.705066,0,0,0,0,0,0,-8.705066,0,0,0,0,0,0,-8.705066
mp-1019509,0,0,0,1.478093194,0,-0.89674692,1.576054658,-1.662817009,-0.831316947,0,2.699497533,0,0,0,0,-2.570348133,0,-1.7173552
mp-1020059,0,0,0,0,0.152382,0,0,0,0,2.87901,0,0,0.515015,1.022386,-2.058804,0,0,0
mp-1023934,1.29E-06,1.29E-06,-9.59E-07,0,0,9.042691849,4.521344822,-4.521345925,6.29E-10,0,0,-1.76E-16,0,0,0,0,0,0
mp-1025276,0,0,0,0,-7.191923,0,0,0,0,-7.191923,0,0,4.216131,4.216131,-12.82206,0,0,0
mp-1025315,0,0,0,-3.386292,0,0,0,0,0,0,-3.386292,0,0,0,0,0,0,-0.51392
mp-1025377,0,0,0,-30.7742875,0,0,0,0,0,0,-30.7742875,0,0,0,0,0,0,-34.92622
mp-1029262,0,0,0,0,6.48459,0,0,0,0,8.04438,0,0,4.958949,5.294325,-9.211967,0,0,0
mp-1029368,0,0,0,0,3.373632,0,0,0,0,4.54187,0,0,13.325216,10.39633,-30.982344,0,0,0
mp-1029791,0,0,0,0,-7.470792,0,0,0,0,-4.67177,0,0,-3.601656,-4.73704,9.216962,0,0,0
mp-10748,0,0,0,2.329705,0,0,0,0,0,0,2.329705,0,0,0,0,0,0,2.329705
mp-11607,0,0,0,0.119981751,0,0,0,0,0,0,0.119981751,0,0,0,0,0,0,0.119981751
mp-13590,0,0,0,-1.549526,0,0,0,0,0,0,-1.549526,0,0,0,0,0,0,-1.549526
mp-13725,0,0,0,0,-5.123526,0,0,0,0,-4.089112,0,0,-2.403784,-2.933176,5.390264,0,0,0
mp-13868,0,0,0,0,-6.823525,0,0,0,0,-6.702475,0,0,-3.504234,2.76781,-14.250169,0,0,0
mp-13982,0,0,0,0,-2.947128,0,0,0,0,-4.833447,0,0,-1.779941,-1.973247,3.013313,0,0,0
mp-1434,0,0,0,0,1.692943886,7.72393197,3.862081196,-3.862081833,2.12E-07,1.744500395,0,0,-0.00948,-0.00948,2.036936,0,0,0
mp-14568,9.006625,0.284845,-4.971584,0,0,0,0,0,0,0,0,-90.109418,0,0,0,0,-0.8324,0
mp-1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-16363,0,0,0,-1.401229589,0,0,0,0,0,0,-1.401229589,0,0,0,0,0,0,-1.401229589
mp-18876,3.07E-17,-1.06E-16,-2.42E-17,-5.992118506,4.73E-16,1.00E-16,8.72E-17,-1.86E-17,7.34E-17,4.73E-16,-5.992118506,-7.79E-17,2.93E-15,2.93E-15,-8.18E-16,1.03E-15,-7.98E-16,-49.79142276
mp-19140,0,0,0,28.6685915,0,0,0,0,0,0,28.6685915,0,0,0,0,0,0,-496.596536
mp-19219,0,0,0,0,-14.000305,0,0,0,0,-12.185082,0,0,-8.717133,-8.556963,19.60853,0,0,0
mp-20310,0,0,0,0,9.215276,0,0,0,0,5.33127,0,0,1.972992,3.234138,-4.778616,0,0,0
mp-21255,0,0,0,5.83982,0,0,0,0,0,0,5.83982,0,0,0,0,0,0,5.83982
mp-21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-2172,0,0,0,-1.496133333,0,0,0,0,0,0,-1.496133333,0,0,0,0,0,0,-1.496133333
mp-22966,0,0,0,0,20.12475554,0,0,0,0,0,0,0,-11.6934899,-3.768660767,-1.748647792,0,0,0
mp-24012,0,0,0,0,0,5.648859019,2.824429502,-2.82442948,-4.65E-09,0,0,0,0,0,0,0,0,0
mp-24066,0,0,0,0,-12.94578569,0,0,0,0,-12.94578048,0,0,7.174711991,7.174710009,-9.54204,0,0,0
mp-2542,0,0,0,0,0.016415983,0,0,0,0,0.016415993,0,0,-0.276616885,-0.276617115,0.52029,0,0,0
mp-25542,2.421188441,-1.407671914,-0.505092236,0,-16.69494366,0,0,0,0,-35.71384875,0,-1.178441256,-2.633563961,0.615423419,2.950454372,0,-0.163739977,0
mp-27255,0,0,0,0,0.1595925,0,0,0,0,0.1595925,0,0,-2.09317,-2.09317,2.081896,0,0,0
mp-27277,13.993114,-5.152078,39.051914,0,0,0,0,0,0,0,0,-77.059416,0,0,0,0,-192.992625,0
mp-27888,0,0,0,104.5333125,0,0,0,0,0,0,104.5333125,0,0,0,0,0,0,9.123748
mp-2852,0,0,0,0.500506791,0,0,0,0,0,0,0.500506791,0,0,0,0,0,0,0.500506791
